# time  ID  size  fromHost  toHost  TTL  isResponse
766.2822 M369 2059312 dtn1_6 ADB2 140 N 
767.5001 M370 1770451 dtn2_7 ADB2 140 N 
767.6766 M371 2155825 dtn2_7 ADB2 140 N 
769.4553 M372 1252565 dtn1_6 ADB2 140 N 
772.6668 M373 1938911 dtn1_6 ADB2 140 N 
773.4182 M374 1073971 dtn2_8 ADB2 140 N 
774.3813 M375 2870736 dtn1_6 ADB2 140 N 
775.4339 M376 1863025 dtn2_7 ADB2 140 N 
776.8904 M377 2722733 dtn2_8 ADB2 140 N 
778.6319 M378 2342725 dtn1_6 ADB2 140 N 
779.6491 M379 2816403 dtn2_7 ADB2 140 N 
785.6956 M380 2116370 dtn2_8 ADB2 140 N 
786.2069 M381 1868443 dtn2_8 ADB2 140 N 
789.7624 M382 1824783 dtn2_7 ADB2 140 N 
789.9044 M383 1240673 dtn2_7 ADB2 140 N 
790.8902 M384 2719294 dtn2_8 ADB2 140 N 
795.8635 M385 1639864 dtn1_6 ADB2 140 N 
797.5689 M386 1773714 dtn2_8 ADB2 140 N 
802.8836 M387 1220546 dtn2_7 ADB2 140 N 
803.3189 M388 1762068 dtn1_6 ADB2 140 N 
806.4281 M389 2097992 dtn2_8 ADB2 140 N 
809.3536 M390 2297390 dtn2_7 ADB2 140 N 
810.5503 M391 1731919 dtn2_8 ADB2 140 N 
810.7791 M392 1179575 dtn2_8 ADB2 140 N 
811.6029 M393 2926344 dtn1_6 ADB2 140 N 
813.0925 M394 1317782 dtn2_8 ADB2 140 N 
813.6576 M395 2129996 dtn1_6 ADB2 140 N 
814.1263 M396 1161182 dtn1_6 ADB2 140 N 
814.5137 M397 1169428 dtn1_6 ADB2 140 N 
817.5946 M398 1209080 dtn2_7 ADB2 140 N 
819.8504 M399 2465112 dtn2_8 ADB2 140 N 
822.9346 M400 1075843 dtn2_8 ADB2 140 N 
825.9618 M401 2648818 dtn2_7 ADB2 140 N 
826.4643 M402 1854133 dtn1_6 ADB2 140 N 
827.2149 M403 1681868 dtn2_7 ADB2 140 N 
828.5191 M404 1884205 dtn2_7 ADB2 140 N 
831.6023 M405 1207088 dtn2_8 ADB2 140 N 
832.8880 M406 1941440 dtn2_8 ADB2 140 N 
833.1501 M407 2091690 dtn1_6 ADB2 140 N 
834.8636 M408 2785380 dtn2_8 ADB2 140 N 
835.0178 M409 1051056 dtn2_7 ADB2 140 N 
837.0245 M410 1404189 dtn1_6 ADB2 140 N 
840.8153 M411 1822389 dtn1_6 ADB2 140 N 
841.7031 M412 2821306 dtn1_6 ADB2 140 N 
843.1547 M413 1556109 dtn2_7 ADB2 140 N 
844.7843 M414 1536513 dtn1_6 ADB2 140 N 
845.1774 M415 1079462 dtn2_8 ADB2 140 N 
848.6515 M416 1455865 dtn2_7 ADB2 140 N 
848.9669 M417 1531806 dtn2_7 ADB2 140 N 
852.2983 M418 2220425 dtn2_8 ADB2 140 N 
853.1261 M419 2693254 dtn2_7 ADB2 140 N 
855.7226 M420 1756276 dtn2_7 ADB2 140 N 
858.1092 M421 1855904 dtn2_8 ADB2 140 N 
858.7372 M422 1874593 dtn2_8 ADB2 140 N 
859.2737 M423 2992926 dtn2_7 ADB2 140 N 
860.0992 M424 1531510 dtn2_7 ADB2 140 N 
861.6233 M425 1240952 dtn1_6 ADB2 140 N 
866.1184 M426 2598267 dtn1_6 ADB2 140 N 
867.7018 M427 1850515 dtn2_8 ADB2 140 N 
872.0386 M428 2874569 dtn2_7 ADB2 140 N 
873.2831 M429 2116894 dtn2_8 ADB2 140 N 
875.0339 M430 2771889 dtn2_7 ADB2 140 N 
875.0659 M431 1623448 dtn1_6 ADB2 140 N 
875.7893 M432 1246572 dtn1_6 ADB2 140 N 
876.5099 M433 2273182 dtn2_8 ADB2 140 N 
881.0428 M434 2995712 dtn1_6 ADB2 140 N 
888.9820 M435 2138819 dtn1_6 ADB2 140 N 
894.4390 M436 1094749 dtn1_6 ADB2 140 N 
900.7585 M437 1060289 dtn1_6 ADB2 140 N 
901.3499 M438 2069290 dtn2_8 ADB2 140 N 
901.4579 M439 1019273 dtn1_6 ADB2 140 N 
902.1836 M440 1648646 dtn2_8 ADB2 140 N 
904.0399 M441 2559185 dtn2_7 ADB2 140 N 
904.3890 M442 1796335 dtn2_7 ADB2 140 N 
913.2538 M443 2454605 dtn2_7 ADB2 140 N 
919.8776 M444 1105103 dtn2_7 ADB2 140 N 
922.8479 M445 1787137 dtn2_8 ADB2 140 N 
926.3586 M446 2496432 dtn2_7 ADB2 140 N 
928.7687 M447 2203803 dtn1_6 ADB2 140 N 
928.8280 M448 1613384 dtn2_7 ADB2 140 N 
930.5706 M449 2506099 dtn2_7 ADB2 140 N 
932.9930 M450 2407849 dtn1_6 ADB2 140 N 
935.3300 M451 1489659 dtn2_8 ADB2 140 N 
937.3286 M452 1362810 dtn2_8 ADB2 140 N 
939.0191 M453 1988060 dtn2_8 ADB2 140 N 
939.7750 M454 2795729 dtn2_7 ADB2 140 N 
940.4295 M455 2617960 dtn1_6 ADB2 140 N 
940.4799 M456 2467409 dtn1_6 ADB2 140 N 
942.8694 M457 1641547 dtn1_6 ADB2 140 N 
944.6031 M458 2845912 dtn2_8 ADB2 140 N 
945.4518 M459 1988967 dtn1_6 ADB2 140 N 
945.5204 M460 2459440 dtn1_6 ADB2 140 N 
951.3636 M461 1590160 dtn1_6 ADB2 140 N 
953.4268 M462 1402949 dtn2_7 ADB2 140 N 
953.5602 M463 2347453 dtn2_7 ADB2 140 N 
956.5426 M464 2459161 dtn2_7 ADB2 140 N 
956.6581 M465 1888064 dtn2_7 ADB2 140 N 
