# time  ID  size  fromHost  toHost  TTL  isResponse
820.2874 N467 1000000 ADB6 p4_49 300 N 
820.9912 N468 1000000 ADB6 p1_14 300 N 
821.5722 N469 1000000 ADB6 p4_48 300 N 
823.5716 N470 1000000 ADB6 p4_50 300 N 
825.1932 N471 1000000 ADB6 p3_42 300 N 
826.8646 N472 1000000 ADB6 p1_21 300 N 
833.2347 N473 1000000 ADB6 p3_36 300 N 
834.1580 N474 1000000 ADB6 p4_46 300 N 
836.7680 N475 1000000 ADB6 p3_34 300 N 
839.1827 N476 1000000 ADB6 p2_32 300 N 
842.8613 N477 1000000 ADB6 p3_42 300 N 
845.0835 N478 1000000 ADB6 p4_46 300 N 
845.4233 N479 1000000 ADB6 p2_26 300 N 
846.5901 N480 1000000 ADB6 p3_43 300 N 
848.4303 N481 1000000 ADB6 p1_16 300 N 
852.0000 M29 89593 p4_52 ADB6 300 N 
856.3748 N482 1000000 ADB6 p4_46 300 N 
857.1114 N483 1000000 ADB6 p5_59 300 N 
860.5858 N484 1000000 ADB6 p3_36 300 N 
